ts,epoch,cam_id,name,cls,box_w,box_h,area_px,aspect,frames,heading,px_per_frame,moving
2026-09-07 01:31:00,1788744634.6,2fe54994-17f6-499d-a3ab-8c6dc9dbda9e,Atlantic Ave @ Bedford Ave,car,92,90,8280,1.022,1,0.0,0.0,false
2026-09-07 01:31:00,1788744634.6,2fe54994-17f6-499d-a3ab-8c6dc9dbda9e,Atlantic Ave @ Bedford Ave,car,84,42,3528,2.0,1,0.0,0.0,false
2026-09-07 01:31:00,1788744634.6,2fe54994-17f6-499d-a3ab-8c6dc9dbda9e,Atlantic Ave @ Bedford Ave,car,43,42,1806,1.024,1,0.0,0.0,false
2026-09-07 01:31:00,1788744634.6,2fe54994-17f6-499d-a3ab-8c6dc9dbda9e,Atlantic Ave @ Bedford Ave,car,28,26,728,1.077,1,0.0,0.0,false
2026-09-07 01:31:00,1788744634.6,2fe54994-17f6-499d-a3ab-8c6dc9dbda9e,Atlantic Ave @ Bedford Ave,car,62,39,2418,1.59,1,0.0,0.0,false
2026-09-07 01:31:00,1788744632.6,2fe54994-17f6-499d-a3ab-8c6dc9dbda9e,Atlantic Ave @ Bedford Ave,car,42,39,1638,1.077,2,262.9,16.12,false
2026-09-07 01:31:00,1788744634.6,2fe54994-17f6-499d-a3ab-8c6dc9dbda9e,Atlantic Ave @ Bedford Ave,car,78,85,6630,0.918,3,56.3,0.9,false
2026-09-07 01:31:00,1788744640.6,2fe54994-17f6-499d-a3ab-8c6dc9dbda9e,Atlantic Ave @ Bedford Ave,car,36,21,756,1.714,1,0.0,0.0,false
2026-09-07 01:31:00,1788744638.6,2fe54994-17f6-499d-a3ab-8c6dc9dbda9e,Atlantic Ave @ Bedford Ave,car,54,55,2970,0.982,2,56.3,1.8,false
2026-09-07 01:31:00,1788744640.6,2fe54994-17f6-499d-a3ab-8c6dc9dbda9e,Atlantic Ave @ Bedford Ave,car,89,93,8277,0.957,2,0.0,3.0,false
2026-09-07 01:31:00,1788744640.6,2fe54994-17f6-499d-a3ab-8c6dc9dbda9e,Atlantic Ave @ Bedford Ave,car,73,90,6570,0.811,2,90.0,0.5,false
2026-09-07 01:31:00,1788744630.6,2fe54994-17f6-499d-a3ab-8c6dc9dbda9e,Atlantic Ave @ Bedford Ave,car,132,139,18348,0.95,12,180.0,0.27,false
2026-09-07 01:31:00,1788744630.6,2fe54994-17f6-499d-a3ab-8c6dc9dbda9e,Atlantic Ave @ Bedford Ave,car,94,93,8742,1.011,11,280.1,2.29,false
2026-09-07 01:31:00,1788744634.6,2fe54994-17f6-499d-a3ab-8c6dc9dbda9e,Atlantic Ave @ Bedford Ave,car,74,81,5994,0.914,7,258.2,2.04,false
2026-09-07 01:31:00,1788744636.6,2fe54994-17f6-499d-a3ab-8c6dc9dbda9e,Atlantic Ave @ Bedford Ave,car,66,53,3498,1.245,8,328.4,1.09,false
2026-09-07 01:31:00,1788744638.6,2fe54994-17f6-499d-a3ab-8c6dc9dbda9e,Atlantic Ave @ Bedford Ave,car,58,71,4118,0.817,8,95.0,1.65,false
2026-09-07 01:31:00,1788744642.6,2fe54994-17f6-499d-a3ab-8c6dc9dbda9e,Atlantic Ave @ Bedford Ave,car,45,33,1485,1.364,5,153.4,0.28,false
2026-09-07 01:31:00,1788744644.6,2fe54994-17f6-499d-a3ab-8c6dc9dbda9e,Atlantic Ave @ Bedford Ave,car,75,83,6225,0.904,5,90.0,0.12,false
2026-09-07 01:31:00,1788744648.6,2fe54994-17f6-499d-a3ab-8c6dc9dbda9e,Atlantic Ave @ Bedford Ave,car,116,100,11600,1.16,1,0.0,0.0,false
2026-09-07 01:31:00,1788744652.6,2fe54994-17f6-499d-a3ab-8c6dc9dbda9e,Atlantic Ave @ Bedford Ave,car,78,46,3588,1.696,1,0.0,0.0,false
2026-09-07 01:31:00,1788744630.6,2e43a9d0-1df8-4a38-ae20-2e0f359bb55d,Flatbush Ave @ Empire Blvd,car,10,36,360,0.278,1,0.0,0.0,false
2026-09-07 01:31:00,1788744630.6,2e43a9d0-1df8-4a38-ae20-2e0f359bb55d,Flatbush Ave @ Empire Blvd,car,43,19,817,2.263,1,0.0,0.0,false
2026-09-07 01:31:00,1788744630.6,2e43a9d0-1df8-4a38-ae20-2e0f359bb55d,Flatbush Ave @ Empire Blvd,car,59,62,3658,0.952,1,0.0,0.0,false
2026-09-07 01:31:00,1788744634.6,2e43a9d0-1df8-4a38-ae20-2e0f359bb55d,Flatbush Ave @ Empire Blvd,bus,303,120,36360,2.525,2,82.2,25.74,false
2026-09-07 01:31:00,1788744636.6,2e43a9d0-1df8-4a38-ae20-2e0f359bb55d,Flatbush Ave @ Empire Blvd,car,100,88,8800,1.136,1,0.0,0.0,false
2026-09-07 01:31:00,1788744638.6,2e43a9d0-1df8-4a38-ae20-2e0f359bb55d,Flatbush Ave @ Empire Blvd,car,78,63,4914,1.238,1,0.0,0.0,false
2026-09-07 01:31:00,1788744638.6,2e43a9d0-1df8-4a38-ae20-2e0f359bb55d,Flatbush Ave @ Empire Blvd,car,59,35,2065,1.686,1,0.0,0.0,false
2026-09-07 01:31:00,1788744638.6,2e43a9d0-1df8-4a38-ae20-2e0f359bb55d,Flatbush Ave @ Empire Blvd,car,18,47,846,0.383,1,0.0,0.0,false
2026-09-07 01:31:00,1788744638.6,2e43a9d0-1df8-4a38-ae20-2e0f359bb55d,Flatbush Ave @ Empire Blvd,car,40,24,960,1.667,1,0.0,0.0,false
2026-09-07 01:31:00,1788744638.6,2e43a9d0-1df8-4a38-ae20-2e0f359bb55d,Flatbush Ave @ Empire Blvd,car,82,40,3280,2.05,2,190.5,13.73,false
2026-09-07 01:31:00,1788744640.6,2e43a9d0-1df8-4a38-ae20-2e0f359bb55d,Flatbush Ave @ Empire Blvd,car,118,66,7788,1.788,1,0.0,0.0,false
2026-09-07 01:31:00,1788744640.6,2e43a9d0-1df8-4a38-ae20-2e0f359bb55d,Flatbush Ave @ Empire Blvd,car,48,24,1152,2.0,1,0.0,0.0,false
2026-09-07 01:31:00,1788744638.6,2e43a9d0-1df8-4a38-ae20-2e0f359bb55d,Flatbush Ave @ Empire Blvd,car,53,54,2862,0.981,3,233.1,1.25,false
2026-09-07 01:31:00,1788744638.6,2e43a9d0-1df8-4a38-ae20-2e0f359bb55d,Flatbush Ave @ Empire Blvd,car,132,73,9636,1.808,4,173.3,20.14,true
2026-09-07 01:31:00,1788744644.6,2e43a9d0-1df8-4a38-ae20-2e0f359bb55d,Flatbush Ave @ Empire Blvd,car,23,22,506,1.045,1,0.0,0.0,false
2026-09-07 01:31:00,1788744644.6,2e43a9d0-1df8-4a38-ae20-2e0f359bb55d,Flatbush Ave @ Empire Blvd,car,117,56,6552,2.089,1,0.0,0.0,false
2026-09-07 01:31:00,1788744636.6,2e43a9d0-1df8-4a38-ae20-2e0f359bb55d,Flatbush Ave @ Empire Blvd,car,72,82,5904,0.878,5,18.4,2.37,false
2026-09-07 01:31:00,1788744646.6,2e43a9d0-1df8-4a38-ae20-2e0f359bb55d,Flatbush Ave @ Empire Blvd,car,115,53,6095,2.17,1,0.0,0.0,false
2026-09-07 01:31:00,1788744646.6,2e43a9d0-1df8-4a38-ae20-2e0f359bb55d,Flatbush Ave @ Empire Blvd,car,91,43,3913,2.116,1,0.0,0.0,false
2026-09-07 01:31:00,1788744646.6,2e43a9d0-1df8-4a38-ae20-2e0f359bb55d,Flatbush Ave @ Empire Blvd,car,129,63,8127,2.048,1,0.0,0.0,false
2026-09-07 01:31:00,1788744630.6,2e43a9d0-1df8-4a38-ae20-2e0f359bb55d,Flatbush Ave @ Empire Blvd,car,37,36,1332,1.028,9,180.0,0.06,false
2026-09-07 01:31:00,1788744632.6,2e43a9d0-1df8-4a38-ae20-2e0f359bb55d,Flatbush Ave @ Empire Blvd,car,36,28,1008,1.286,11,305.5,0.43,false
2026-09-07 01:31:00,1788744638.6,2e43a9d0-1df8-4a38-ae20-2e0f359bb55d,Flatbush Ave @ Empire Blvd,car,48,20,960,2.4,6,180.0,0.4,false
2026-09-07 01:31:00,1788744642.6,2e43a9d0-1df8-4a38-ae20-2e0f359bb55d,Flatbush Ave @ Empire Blvd,car,125,68,8500,1.838,5,166.9,20.41,true
2026-09-07 01:31:00,1788744644.6,2e43a9d0-1df8-4a38-ae20-2e0f359bb55d,Flatbush Ave @ Empire Blvd,car,157,77,12089,2.039,4,171.5,15.84,false
2026-09-07 01:31:00,1788744646.6,2e43a9d0-1df8-4a38-ae20-2e0f359bb55d,Flatbush Ave @ Empire Blvd,car,163,57,9291,2.86,2,357.3,10.51,false
2026-09-07 01:31:00,1788744646.6,2e43a9d0-1df8-4a38-ae20-2e0f359bb55d,Flatbush Ave @ Empire Blvd,car,33,29,957,1.138,2,135.0,2.83,false
2026-09-07 01:31:00,1788744648.6,2e43a9d0-1df8-4a38-ae20-2e0f359bb55d,Flatbush Ave @ Empire Blvd,car,144,71,10224,2.028,2,353.7,50.3,false
2026-09-07 01:31:00,1788744648.6,2e43a9d0-1df8-4a38-ae20-2e0f359bb55d,Flatbush Ave @ Empire Blvd,car,79,32,2528,2.469,2,327.8,27.19,false
2026-09-07 01:31:00,1788744650.6,2e43a9d0-1df8-4a38-ae20-2e0f359bb55d,Flatbush Ave @ Empire Blvd,car,223,191,42593,1.168,2,327.9,74.36,false
2026-09-07 01:31:00,1788744650.6,2e43a9d0-1df8-4a38-ae20-2e0f359bb55d,Flatbush Ave @ Empire Blvd,car,45,39,1755,1.154,1,0.0,0.0,false
2026-09-07 01:31:00,1788744650.6,2e43a9d0-1df8-4a38-ae20-2e0f359bb55d,Flatbush Ave @ Empire Blvd,car,49,43,2107,1.14,1,0.0,0.0,false
2026-09-07 01:31:00,1788744650.6,2e43a9d0-1df8-4a38-ae20-2e0f359bb55d,Flatbush Ave @ Empire Blvd,car,85,50,4250,1.7,1,0.0,0.0,false
2026-09-07 01:31:00,1788744652.6,2e43a9d0-1df8-4a38-ae20-2e0f359bb55d,Flatbush Ave @ Empire Blvd,car,154,69,10626,2.232,1,0.0,0.0,false
2026-09-07 01:31:00,1788744652.6,2e43a9d0-1df8-4a38-ae20-2e0f359bb55d,Flatbush Ave @ Empire Blvd,car,167,141,23547,1.184,1,0.0,0.0,false
2026-09-07 01:31:00,1788744636.6,1c51b3ec-3d29-4025-928d-4e182e7c0bd5,Grand Army Plaza,car,54,29,1566,1.862,1,0.0,0.0,false
2026-09-07 01:31:00,1788744642.6,1c51b3ec-3d29-4025-928d-4e182e7c0bd5,Grand Army Plaza,moto,27,41,1107,0.659,1,0.0,0.0,false
2026-09-07 01:31:00,1788744646.6,1c51b3ec-3d29-4025-928d-4e182e7c0bd5,Grand Army Plaza,moto,52,36,1872,1.444,1,0.0,0.0,false
2026-09-07 01:31:00,1788744646.6,1c51b3ec-3d29-4025-928d-4e182e7c0bd5,Grand Army Plaza,car,50,36,1800,1.389,1,0.0,0.0,false
2026-09-07 01:31:00,1788744646.6,1c51b3ec-3d29-4025-928d-4e182e7c0bd5,Grand Army Plaza,moto,143,65,9295,2.2,2,146.3,12.62,false
2026-09-07 01:31:00,1788744648.6,1c51b3ec-3d29-4025-928d-4e182e7c0bd5,Grand Army Plaza,car,66,43,2838,1.535,1,0.0,0.0,false
2026-09-07 01:31:00,1788744648.6,1c51b3ec-3d29-4025-928d-4e182e7c0bd5,Grand Army Plaza,car,38,22,836,1.727,1,0.0,0.0,false
2026-09-07 01:31:00,1788744648.6,1c51b3ec-3d29-4025-928d-4e182e7c0bd5,Grand Army Plaza,car,28,12,336,2.333,1,0.0,0.0,false
2026-09-07 01:31:00,1788744648.6,1c51b3ec-3d29-4025-928d-4e182e7c0bd5,Grand Army Plaza,car,38,14,532,2.714,1,0.0,0.0,false
2026-09-07 01:31:00,1788744630.6,cb68b8b1-9093-4f2e-acf2-8133b047e8df,Flatbush Ave @ Eastern Pkwy,car,465,310,144150,1.5,2,169.1,119.14,false
2026-09-07 01:31:00,1788744630.6,cb68b8b1-9093-4f2e-acf2-8133b047e8df,Flatbush Ave @ Eastern Pkwy,bus,83,193,16019,0.43,3,213.7,0.9,false
2026-09-07 01:31:00,1788744640.6,cb68b8b1-9093-4f2e-acf2-8133b047e8df,Flatbush Ave @ Eastern Pkwy,car,99,68,6732,1.456,1,0.0,0.0,false
2026-09-07 01:31:00,1788744640.6,cb68b8b1-9093-4f2e-acf2-8133b047e8df,Flatbush Ave @ Eastern Pkwy,car,110,75,8250,1.467,2,315.0,1.41,false
2026-09-07 01:31:00,1788744640.6,cb68b8b1-9093-4f2e-acf2-8133b047e8df,Flatbush Ave @ Eastern Pkwy,car,32,42,1344,0.762,4,270.0,0.5,false
2026-09-07 01:31:00,1788744638.6,cb68b8b1-9093-4f2e-acf2-8133b047e8df,Flatbush Ave @ Eastern Pkwy,car,158,99,15642,1.596,8,199.2,8.7,false
2026-09-07 01:31:00,1788744644.6,cb68b8b1-9093-4f2e-acf2-8133b047e8df,Flatbush Ave @ Eastern Pkwy,bus,80,187,14960,0.428,2,270.0,1.0,false
2026-09-07 01:31:00,1788744648.6,cb68b8b1-9093-4f2e-acf2-8133b047e8df,Flatbush Ave @ Eastern Pkwy,car,61,48,2928,1.271,1,0.0,0.0,false
2026-09-07 01:31:00,1788744650.6,cb68b8b1-9093-4f2e-acf2-8133b047e8df,Flatbush Ave @ Eastern Pkwy,car,38,20,760,1.9,1,0.0,0.0,false
2026-09-07 01:31:00,1788744652.6,cb68b8b1-9093-4f2e-acf2-8133b047e8df,Flatbush Ave @ Eastern Pkwy,car,97,56,5432,1.732,1,0.0,0.0,false
2026-09-07 01:31:00,1788744652.6,cb68b8b1-9093-4f2e-acf2-8133b047e8df,Flatbush Ave @ Eastern Pkwy,car,60,34,2040,1.765,1,0.0,0.0,false
2026-09-07 01:31:00,1788744652.6,cb68b8b1-9093-4f2e-acf2-8133b047e8df,Flatbush Ave @ Eastern Pkwy,car,42,43,1806,0.977,1,0.0,0.0,false
2026-09-07 01:31:00,1788744630.6,2064d8ab-597a-45d8-a3c9-5ab95a4e69e6,7 Ave @ Union St,car,60,60,3600,1.0,3,284.0,1.03,false
2026-09-07 01:31:00,1788744636.6,2064d8ab-597a-45d8-a3c9-5ab95a4e69e6,7 Ave @ Union St,car,32,37,1184,0.865,1,0.0,0.0,false
2026-09-07 01:31:00,1788744640.6,2064d8ab-597a-45d8-a3c9-5ab95a4e69e6,7 Ave @ Union St,car,61,62,3782,0.984,2,116.6,1.12,false
2026-09-07 01:31:00,1788744630.6,2064d8ab-597a-45d8-a3c9-5ab95a4e69e6,7 Ave @ Union St,car,107,64,6848,1.672,11,257.0,0.67,false
2026-09-07 01:31:00,1788744650.6,2064d8ab-597a-45d8-a3c9-5ab95a4e69e6,7 Ave @ Union St,car,60,39,2340,1.538,1,0.0,0.0,false
2026-09-07 01:31:00,1788744650.6,2064d8ab-597a-45d8-a3c9-5ab95a4e69e6,7 Ave @ Union St,car,60,37,2220,1.622,1,0.0,0.0,false
2026-09-07 01:31:00,1788744652.6,2064d8ab-597a-45d8-a3c9-5ab95a4e69e6,7 Ave @ Union St,car,59,62,3658,0.952,1,0.0,0.0,false
2026-09-07 01:31:00,1788744652.6,2064d8ab-597a-45d8-a3c9-5ab95a4e69e6,7 Ave @ Union St,car,67,42,2814,1.595,1,0.0,0.0,false
2026-09-07 01:31:00,1788744630.6,fde1748c-7c0f-4df8-8acd-120df29a9305,Atlantic Ave @ Eastern Pkwy,car,39,29,1131,1.345,1,0.0,0.0,false
2026-09-07 01:31:00,1788744630.6,fde1748c-7c0f-4df8-8acd-120df29a9305,Atlantic Ave @ Eastern Pkwy,car,46,48,2208,0.958,1,0.0,0.0,false
2026-09-07 01:31:00,1788744630.6,fde1748c-7c0f-4df8-8acd-120df29a9305,Atlantic Ave @ Eastern Pkwy,car,33,24,792,1.375,1,0.0,0.0,false
2026-09-07 01:31:00,1788744632.6,fde1748c-7c0f-4df8-8acd-120df29a9305,Atlantic Ave @ Eastern Pkwy,car,56,59,3304,0.949,1,0.0,0.0,false
2026-09-07 01:31:00,1788744632.6,fde1748c-7c0f-4df8-8acd-120df29a9305,Atlantic Ave @ Eastern Pkwy,moto,23,79,1817,0.291,1,0.0,0.0,false
2026-09-07 01:31:00,1788744632.6,fde1748c-7c0f-4df8-8acd-120df29a9305,Atlantic Ave @ Eastern Pkwy,car,30,17,510,1.765,1,0.0,0.0,false
2026-09-07 01:31:00,1788744634.6,fde1748c-7c0f-4df8-8acd-120df29a9305,Atlantic Ave @ Eastern Pkwy,car,74,57,4218,1.298,1,0.0,0.0,false
2026-09-07 01:31:00,1788744634.6,fde1748c-7c0f-4df8-8acd-120df29a9305,Atlantic Ave @ Eastern Pkwy,car,31,28,868,1.107,1,0.0,0.0,false
2026-09-07 01:31:00,1788744636.6,fde1748c-7c0f-4df8-8acd-120df29a9305,Atlantic Ave @ Eastern Pkwy,car,40,36,1440,1.111,1,0.0,0.0,false
2026-09-07 01:31:00,1788744636.6,fde1748c-7c0f-4df8-8acd-120df29a9305,Atlantic Ave @ Eastern Pkwy,car,34,31,1054,1.097,1,0.0,0.0,false
2026-09-07 01:31:00,1788744630.6,fde1748c-7c0f-4df8-8acd-120df29a9305,Atlantic Ave @ Eastern Pkwy,car,108,73,7884,1.479,5,149.3,3.92,false
2026-09-07 01:31:00,1788744630.6,fde1748c-7c0f-4df8-8acd-120df29a9305,Atlantic Ave @ Eastern Pkwy,car,155,145,22475,1.069,5,150.6,11.47,false
2026-09-07 01:31:00,1788744640.6,fde1748c-7c0f-4df8-8acd-120df29a9305,Atlantic Ave @ Eastern Pkwy,car,48,33,1584,1.455,1,0.0,0.0,false
2026-09-07 01:31:00,1788744640.6,fde1748c-7c0f-4df8-8acd-120df29a9305,Atlantic Ave @ Eastern Pkwy,car,52,47,2444,1.106,1,0.0,0.0,false
2026-09-07 01:31:00,1788744640.6,fde1748c-7c0f-4df8-8acd-120df29a9305,Atlantic Ave @ Eastern Pkwy,moto,23,80,1840,0.287,1,0.0,0.0,false
2026-09-07 01:31:00,1788744642.6,fde1748c-7c0f-4df8-8acd-120df29a9305,Atlantic Ave @ Eastern Pkwy,car,196,89,17444,2.202,1,0.0,0.0,false
2026-09-07 01:31:00,1788744642.6,fde1748c-7c0f-4df8-8acd-120df29a9305,Atlantic Ave @ Eastern Pkwy,car,81,65,5265,1.246,1,0.0,0.0,false
2026-09-07 01:31:00,1788744642.6,fde1748c-7c0f-4df8-8acd-120df29a9305,Atlantic Ave @ Eastern Pkwy,car,48,58,2784,0.828,1,0.0,0.0,false
2026-09-07 01:31:00,1788744638.6,fde1748c-7c0f-4df8-8acd-120df29a9305,Atlantic Ave @ Eastern Pkwy,car,131,93,12183,1.409,3,35.5,25.81,false
2026-09-07 01:31:00,1788744642.6,fde1748c-7c0f-4df8-8acd-120df29a9305,Atlantic Ave @ Eastern Pkwy,car,81,68,5508,1.191,2,328.2,34.13,true
2026-09-07 01:31:00,1788744644.6,fde1748c-7c0f-4df8-8acd-120df29a9305,Atlantic Ave @ Eastern Pkwy,car,76,51,3876,1.49,1,0.0,0.0,false
2026-09-07 01:31:00,1788744644.6,fde1748c-7c0f-4df8-8acd-120df29a9305,Atlantic Ave @ Eastern Pkwy,car,95,73,6935,1.301,1,0.0,0.0,false
2026-09-07 01:31:00,1788744644.6,fde1748c-7c0f-4df8-8acd-120df29a9305,Atlantic Ave @ Eastern Pkwy,car,39,37,1443,1.054,1,0.0,0.0,false
2026-09-07 01:31:00,1788744644.6,fde1748c-7c0f-4df8-8acd-120df29a9305,Atlantic Ave @ Eastern Pkwy,car,32,16,512,2.0,1,0.0,0.0,false
2026-09-07 01:31:00,1788744646.6,fde1748c-7c0f-4df8-8acd-120df29a9305,Atlantic Ave @ Eastern Pkwy,car,98,84,8232,1.167,1,0.0,0.0,false
2026-09-07 01:31:00,1788744646.6,fde1748c-7c0f-4df8-8acd-120df29a9305,Atlantic Ave @ Eastern Pkwy,car,48,44,2112,1.091,1,0.0,0.0,false
2026-09-07 01:31:00,1788744646.6,fde1748c-7c0f-4df8-8acd-120df29a9305,Atlantic Ave @ Eastern Pkwy,car,56,37,2072,1.514,1,0.0,0.0,false
2026-09-07 01:31:00,1788744646.6,fde1748c-7c0f-4df8-8acd-120df29a9305,Atlantic Ave @ Eastern Pkwy,car,24,27,648,0.889,1,0.0,0.0,false
2026-09-07 01:31:00,1788744642.6,fde1748c-7c0f-4df8-8acd-120df29a9305,Atlantic Ave @ Eastern Pkwy,car,145,132,19140,1.098,4,135.0,15.79,false
2026-09-07 01:31:00,1788744642.6,fde1748c-7c0f-4df8-8acd-120df29a9305,Atlantic Ave @ Eastern Pkwy,car,48,55,2640,0.873,6,18.4,0.32,false
2026-09-07 01:31:00,1788744642.6,fde1748c-7c0f-4df8-8acd-120df29a9305,Atlantic Ave @ Eastern Pkwy,car,79,54,4266,1.463,5,168.7,0.64,false
2026-09-07 01:31:00,1788744644.6,fde1748c-7c0f-4df8-8acd-120df29a9305,Atlantic Ave @ Eastern Pkwy,car,91,71,6461,1.282,3,145.8,16.92,false
2026-09-07 01:31:00,1788744644.6,fde1748c-7c0f-4df8-8acd-120df29a9305,Atlantic Ave @ Eastern Pkwy,car,41,38,1558,1.079,4,130.1,8.28,true
2026-09-07 01:31:00,1788744646.6,fde1748c-7c0f-4df8-8acd-120df29a9305,Atlantic Ave @ Eastern Pkwy,car,36,56,2016,0.643,2,246.8,3.81,false
2026-09-07 01:31:00,1788744646.6,fde1748c-7c0f-4df8-8acd-120df29a9305,Atlantic Ave @ Eastern Pkwy,car,31,39,1209,0.795,3,238.5,9.09,true
2026-09-07 01:31:00,1788744646.6,fde1748c-7c0f-4df8-8acd-120df29a9305,Atlantic Ave @ Eastern Pkwy,car,33,28,924,1.179,2,63.4,2.24,false
2026-09-07 01:31:00,1788744648.6,fde1748c-7c0f-4df8-8acd-120df29a9305,Atlantic Ave @ Eastern Pkwy,car,34,38,1292,0.895,2,107.1,20.4,true
2026-09-07 01:31:00,1788744648.6,fde1748c-7c0f-4df8-8acd-120df29a9305,Atlantic Ave @ Eastern Pkwy,car,50,47,2350,1.064,3,281.7,7.4,false
2026-09-07 01:31:00,1788744648.6,fde1748c-7c0f-4df8-8acd-120df29a9305,Atlantic Ave @ Eastern Pkwy,car,51,30,1530,1.7,1,0.0,0.0,false
2026-09-07 01:31:00,1788744650.6,fde1748c-7c0f-4df8-8acd-120df29a9305,Atlantic Ave @ Eastern Pkwy,car,66,71,4686,0.93,1,0.0,0.0,false
2026-09-07 01:31:00,1788744650.6,fde1748c-7c0f-4df8-8acd-120df29a9305,Atlantic Ave @ Eastern Pkwy,car,155,132,20460,1.174,2,270.0,9.5,false
2026-09-07 01:31:00,1788744650.6,fde1748c-7c0f-4df8-8acd-120df29a9305,Atlantic Ave @ Eastern Pkwy,car,49,41,2009,1.195,2,153.4,1.12,false
2026-09-07 01:31:00,1788744650.6,fde1748c-7c0f-4df8-8acd-120df29a9305,Atlantic Ave @ Eastern Pkwy,car,61,40,2440,1.525,1,0.0,0.0,false
2026-09-07 01:31:00,1788744650.6,fde1748c-7c0f-4df8-8acd-120df29a9305,Atlantic Ave @ Eastern Pkwy,car,19,17,323,1.118,1,0.0,0.0,false
2026-09-07 01:31:00,1788744650.6,fde1748c-7c0f-4df8-8acd-120df29a9305,Atlantic Ave @ Eastern Pkwy,car,71,51,3621,1.392,2,163.7,12.5,false
2026-09-07 01:31:00,1788744652.6,fde1748c-7c0f-4df8-8acd-120df29a9305,Atlantic Ave @ Eastern Pkwy,car,42,46,1932,0.913,1,0.0,0.0,false
2026-09-07 01:31:00,1788744652.6,fde1748c-7c0f-4df8-8acd-120df29a9305,Atlantic Ave @ Eastern Pkwy,car,87,56,4872,1.554,1,0.0,0.0,false
2026-09-07 01:31:00,1788744652.6,fde1748c-7c0f-4df8-8acd-120df29a9305,Atlantic Ave @ Eastern Pkwy,car,38,42,1596,0.905,1,0.0,0.0,false
2026-09-07 01:31:00,1788744630.6,6851bbf7-e079-4379-b021-e5c7dafcb8c9,8 Ave @ 9 St,bus,44,53,2332,0.83,1,0.0,0.0,false
2026-09-07 01:31:00,1788744630.6,6851bbf7-e079-4379-b021-e5c7dafcb8c9,8 Ave @ 9 St,car,26,21,546,1.238,1,0.0,0.0,false
2026-09-07 01:31:00,1788744630.6,6851bbf7-e079-4379-b021-e5c7dafcb8c9,8 Ave @ 9 St,car,22,32,704,0.688,1,0.0,0.0,false
2026-09-07 01:31:00,1788744630.6,6851bbf7-e079-4379-b021-e5c7dafcb8c9,8 Ave @ 9 St,car,46,51,2346,0.902,3,291.8,1.35,false
2026-09-07 01:31:00,1788744630.6,6851bbf7-e079-4379-b021-e5c7dafcb8c9,8 Ave @ 9 St,car,63,53,3339,1.189,4,251.6,0.53,false
2026-09-07 01:31:00,1788744630.6,6851bbf7-e079-4379-b021-e5c7dafcb8c9,8 Ave @ 9 St,truck,47,52,2444,0.904,4,0.0,0.17,false
2026-09-07 01:31:00,1788744632.6,6851bbf7-e079-4379-b021-e5c7dafcb8c9,8 Ave @ 9 St,car,58,46,2668,1.261,3,3.7,7.77,false
2026-09-07 01:31:00,1788744638.6,6851bbf7-e079-4379-b021-e5c7dafcb8c9,8 Ave @ 9 St,car,60,45,2700,1.333,1,0.0,0.0,false
2026-09-07 01:31:00,1788744638.6,6851bbf7-e079-4379-b021-e5c7dafcb8c9,8 Ave @ 9 St,car,62,70,4340,0.886,1,0.0,0.0,false
2026-09-07 01:31:00,1788744640.6,6851bbf7-e079-4379-b021-e5c7dafcb8c9,8 Ave @ 9 St,car,64,73,4672,0.877,1,0.0,0.0,false
2026-09-07 01:31:00,1788744630.6,6851bbf7-e079-4379-b021-e5c7dafcb8c9,8 Ave @ 9 St,car,83,77,6391,1.078,9,336.0,0.62,false
2026-09-07 01:31:00,1788744642.6,6851bbf7-e079-4379-b021-e5c7dafcb8c9,8 Ave @ 9 St,car,79,59,4661,1.339,2,116.6,2.24,false
2026-09-07 01:31:00,1788744646.6,6851bbf7-e079-4379-b021-e5c7dafcb8c9,8 Ave @ 9 St,car,164,94,15416,1.745,1,0.0,0.0,false
2026-09-07 01:31:00,1788744646.6,6851bbf7-e079-4379-b021-e5c7dafcb8c9,8 Ave @ 9 St,car,46,47,2162,0.979,2,0.0,0.0,false
2026-09-07 01:31:00,1788744646.6,6851bbf7-e079-4379-b021-e5c7dafcb8c9,8 Ave @ 9 St,car,29,45,1305,0.644,2,225.0,1.41,false
2026-09-07 01:31:00,1788744648.6,6851bbf7-e079-4379-b021-e5c7dafcb8c9,8 Ave @ 9 St,car,19,30,570,0.633,1,0.0,0.0,false
2026-09-07 01:31:00,1788744648.6,6851bbf7-e079-4379-b021-e5c7dafcb8c9,8 Ave @ 9 St,car,30,31,930,0.968,1,0.0,0.0,false
2026-09-07 01:31:00,1788744630.6,74707723-013b-4bf1-9a8b-c209dbf71984,Bushwick Ave @ Gates Ave,car,52,40,2080,1.3,1,0.0,0.0,false
2026-09-07 01:31:00,1788744630.6,74707723-013b-4bf1-9a8b-c209dbf71984,Bushwick Ave @ Gates Ave,car,59,91,5369,0.648,1,0.0,0.0,false
2026-09-07 01:31:00,1788744630.6,74707723-013b-4bf1-9a8b-c209dbf71984,Bushwick Ave @ Gates Ave,car,93,121,11253,0.769,3,45.0,1.06,false
2026-09-07 01:31:00,1788744632.6,74707723-013b-4bf1-9a8b-c209dbf71984,Bushwick Ave @ Gates Ave,truck,94,121,11374,0.777,2,248.2,2.69,false
2026-09-07 01:31:00,1788744642.6,74707723-013b-4bf1-9a8b-c209dbf71984,Bushwick Ave @ Gates Ave,car,21,23,483,0.913,1,0.0,0.0,false
